L: 400	LA: 176	p: 0.06 	entropy: 11 12 11 17 11 15 13 10 14 12 11 14 12 17 12 14 13 11 12 16 14 17 16 12 12 13 13 11 8 14 18 17 12 13 19 10 10 14 11 15 10 15 12 15 14 9 14 14 10 19 24 9 11 13 18 12 14 17 14 16 13 13 8 15 15 14 13 18 15 13 16 11 14 15 18 9 19 14 22 14 16 11 14 13 17 10 14 14 15 18 17 14 16 18 15 10 10 18 14 12
L: 400	LA: 192	p: 0.06 	entropy: 16 9 14 13 13 14 16 14 17 12 13 13 12 13 15 14 13 13 16 11 14 17 13 13 12 17 13 17 10 15 16 11 15 11 19 12 10 11 17 12 15 12 9 16 18 13 15 13 12 16 12 12 16 11 13 13 17 23 11 16 18 20 14 15 13 19 17 13 13 9 12 15 12 14 13 17 10 11 16 10 11 14 12 14 12 14 18 12 9 13 17 20 14 14 15 12 17 10 14 13
L: 400	LA: 0	p: 0.08 	entropy: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
L: 400	LA: 16	p: 0.08 	entropy: 8 9 9 7 6 8 9 5 8 4 7 7 6 9 8 9 7 7 6 8 9 6 3 8 5 8 9 9 5 10 6 9 5 8 5 5 4 6 9 9 8 7 7 6 9 6 5 7 8 5 6 7 10 9 4 9 8 6 7 10 6 6 4 8 8 10 8 8 7 7 8 11 8 8 7 5 6 7 8 8 6 6 9 5 6 9 5 5 9 6 7 6 8 6 5 7 5 7 6 9
LA: 32	L: 400	p: 0.08 	entropy: 7 8 9 9 11 13 7 5 7 7 7 7 13 7 6 8 6 9 7 11 8 8 9 5 6 6 8 7 7 13 11 8 8 9 12 9 10 11 9 3 7 8 7 9 10 5 8 10 11 8 8 9 8 9 10 10 8 10 9 10 8 7 7 5 10 4 11 13 10 10 10 8 9 6 8 7 13 8 5 11 8 9 10 9 7 10 8 10 11 9 11 7 9 13 7 5 7 5 10 8
L: 400	LA: 48	p: 0.08 	entropy: 4 8 10 11 14 6 10 9 12 10 10 9 9 12 9 7 9 8 4 12 12 8 11 12 7 8 8 8 9 9 6 9 12 8 9 11 9 7 10 10 11 11 9 9 10 11 6 8 11 11 9 9 7 9 8 9 11 12 10 12 11 8 6 9 7 5 5 11 12 6 12 10 9 7 9 10 9 7 10 14 11 9 9 9 11 6 11 8 9 7 9 10 12 9 12 9 9 7 13 12
LA: 64	L: 400	p: 0.08 	entropy: 9 7 12 5 8 7 11 11 8 8 10 10 7 7 9 10 13 8 9 8 11 10 8 11 8 10 10 10 11 8 11 9 9 11 11 9 7 7 9 10 10 11 8 9 11 8 10 8 9 12 10 10 10 7 10 13 8 7 9 9 11 10 10 8 7 7 8 7 9 10 9 5 8 7 8 6 7 8 6 13 10 14 7 11 8 9 9 11 9 11 10 8 13 9 8 9 11 10 11 10
LA: 80	L: 400	p: 0.08 	entropy: 11 14 11 9 13 9 11 7 14 12 6 10 10 13 11 10 8 9 12 10 5 14 6 10 4 5 8 11 8 6 5 7 10 13 10 12 9 12 10 9 10 10 10 14 9 8 8 9 9 9 11 10 5 11 9 10 4 11 10 8 11 10 8 11 10 8 6 12 7 9 10 14 9 7 8 10 10 10 6 11 8 11 7 12 9 9 11 10 6 10 10 8 8 8 11 7 10 9 8 9
L: 400	LA: 96	p: 0.08 	entropy: 7 7 6 10 7 14 7 11 11 10 11 9 4 7 8 6 7 6 9 10 10 13 12 11 11 9 11 10 11 12 6 8 6 6 7 13 12 13 10 8 9 8 10 10 11 7 9 8 8 8 7 7 9 10 11 8 10 11 5 9 10 14 6 12 13 7 8 9 9 9 9 12 16 8 10 12 12 13 12 6 11 9 8 13 8 11 8 5 8 9 11 12 10 8 10 8 8 13 9 9
LA: 112	L: 400	p: 0.08 	entropy: 8 13 9 11 7 10 9 9 9 9 10 10 8 13 11 11 10 10 7 6 9 9 8 10 7 7 8 7 12 7 7 7 9 7 8 13 12 10 7 10 9 7 10 5 11 10 8 8 13 10 8 6 10 7 12 10 9 9 14 13 13 14 10 10 8 12 8 13 8 8 10 11 10 11 8 13 10 10 10 11 8 14 9 11 13 14 8 10 11 5 10 11 8 5 10 13 10 9 11 9
LA: 128	L: 400	p: 0.08 	entropy: 8 12 7 12 6 9 10 8 10 10 5 4 10 8 10 7 11 8 11 9 10 12 6 10 5 10 5 7 9 9 8 10 8 8 12 8 10 9 9 10 10 9 14 14 6 8 12 9 8 6 10 10 8 7 5 9 10 7 15 9 10 6 9 11 12 13 7 8 6 4 11 7 10 8 12 10 8 10 13 11 10 12 7 9 11 10 9 13 8 8 8 10 11 10 8 8 10 9 11 10
L: 400	LA: 144	p: 0.08 	entropy: 10 10 7 5 7 9 6 8 10 5 9 12 7 8 6 9 4 11 7 8 4 7 9 11 7 10 10 6 10 12 8 10 10 5 6 10 12 8 9 9 5 5 8 9 11 5 8 11 9 12 11 9 7 9 8 7 8 10 9 9 7 7 11 9 9 9 10 13 7 10 8 6 11 9 9 9 8 10 7 13 6 9 14 8 5 7 12 12 9 7 8 8 8 6 6 5 9 8 6 12
LA: 160	L: 400	p: 0.08 	entropy: 11 11 8 9 5 10 10 9 9 11 9 6 6 10 9 6 7 5 13 8 14 9 7 12 12 9 7 11 7 6 6 8 3 6 7 10 8 14 12 10 11 10 13 8 9 12 8 10 9 12 8 10 7 11 9 12 7 6 8 9 9 10 11 13 8 12 8 8 8 6 8 10 11 9 9 9 10 8 11 14 8 7 11 8 8 9 7 11 10 8 9 8 11 10 12 9 8 9 9 7
L: 400	LA: 176	p: 0.08 	entropy: 6 13 7 9 9 8 10 11 12 6 7 12 7 9 7 10 9 6 9 9 7 6 5 8 7 8 9 12 10 10 11 8 11 7 9 9 7 11 11 9 9 9 6 8 11 10 9 5 14 9 11 8 9 12 10 9 7 11 10 10 8 8 11 6 7 8 12 10 9 9 7 9 12 7 11 8 8 10 8 10 9 11 7 10 8 10 8 11 10 9 8 7 9 10 6 8 11 13 8 7
LA: 192	L: 400	p: 0.08 	entropy: 13 8 7 9 7 7 7 10 10 9 13 11 8 6 6 9 7 9 8 8 9 9 8 9 9 8 8 7 10 14 7 11 6 11 7 10 12 6 9 9 7 7 4 6 10 9 8 13 9 10 9 11 10 6 10 11 10 8 10 7 12 4 8 8 10 12 11 11 12 10 7 12 9 9 5 6 9 7 8 9 10 10 8 10 6 7 10 9 7 14 12 9 8 8 7 7 8 10 5 8
L: 400	LA: 0	p: 0.1 	entropy: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LA: 16	L: 400	p: 0.1 	entropy: 7 6 7 5 5 5 7 5 9 7 6 8 7 6 4 3 5 5 4 6 6 3 7 5 3 7 3 5 6 3 5 6 4 5 8 6 7 4 3 2 7 5 6 5 7 7 7 8 6 8 5 6 5 5 5 7 4 7 5 6 7 7 5 5 4 8 4 5 7 5 3 7 5 7 7 5 7 7 6 5 5 8 7 6 6 5 5 4 6 6 7 5 5 5 6 7 6 5 6 7
L: 400	LA: 32	p: 0.1 	entropy: 7 3 4 8 7 6 8 6 7 6 4 6 5 6 7 6 7 4 6 5 7 5 8 5 6 5 5 3 8 9 7 9 4 9 9 7 9 5 8 6 7 4 7 6 7 6 6 6 3 8 5 3 6 7 6 5 6 6 7 8 7 7 7 5 9 5 6 5 5 5 6 8 5 11 6 2 6 5 7 7 5 5 5 9 7 8 5 6 5 7 5 6 7 4 8 8 8 7 4 5
LA: 48	L: 400	p: 0.1 	entropy: 5 6 7 7 5 4 6 4 8 7 5 7 8 7 10 6 6 7 4 7 6 4 7 7 7 4 5 6 6 7 7 7 6 7 9 6 9 7 8 4 7 8 3 5 5 6 5 6 8 8 4 8 7 7 4 7 8 2 5 5 6 7 3 3 7 6 7 4 7 4 8 7 6 6 10 7 6 5 7 5 10 5 6 10 6 7 7 4 8 4 8 4 6 6 5 6 6 6 11 6
LA: 64	L: 400	p: 0.1 	entropy: 7 6 7 9 5 6 5 4 4 5 9 7 5 7 4 10 7 8 7 7 7 5 7 4 4 6 7 8 4 7 7 6 5 6 4 6 6 10 4 9 5 5 10 5 6 7 7 4 6 7 6 5 7 6 7 5 4 5 6 7 5 5 5 7 7 4 8 7 9 6 8 6 7 7 3 5 5 6 6 7 3 6 8 5 5 3 5 5 4 7 5 8 4 7 5 7 8 3 8 9
LA: 80	L: 400	p: 0.1 	entropy: 5 7 5 6 6 7 6 5 7 5 6 4 9 10 3 4 6 5 8 6 6 7 7 6 6 6 6 7 6 7 7 9 4 6 3 7 6 7 8 8 8 3 7 6 8 6 6 9 5 7 6 6 7 8 4 5 6 6 8 7 4 5 6 7 6 5 7 7 5 6 7 7 4 6 8 4 7 6 5 7 5 6 4 5 4 8 4 5 7 4 9 7 5 4 6 7 6 6 4 3
LA: 96	L: 400	p: 0.1 	entropy: 5 5 4 7 9 8 8 5 7 6 5 6 7 7 7 6 5 7 6 8 8 5 8 4 5 6 6 6 7 7 7 4 6 5 5 5 2 6 4 7 7 6 5 4 5 4 5 6 8 6 8 6 6 7 6 4 6 5 6 8 2 5 4 6 8 6 5 6 7 4 8 4 3 5 5 4 7 6 3 8 8 7 6 7 9 8 6 6 7 5 7 7 8 6 5 4 6 7 7 9
LA: 112	L: 400	p: 0.1 	entropy: 11 11 6 8 6 7 6 5 6 7 7 7 7 6 4 7 5 7 4 5 9 6 7 4 7 8 7 8 9 9 6 6 10 7 6 6 7 8 6 8 5 7 6 5 8 6 6 8 5 7 3 4 9 9 8 6 4 9 6 3 6 9 3 6 4 5 4 5 6 5 8 7 7 6 8 7 11 9 7 6 4 8 7 6 6 6 4 8 7 7 5 7 4 8 6 7 7 5 5 5
LA: 128	L: 400	p: 0.1 	entropy: 7 8 5 5 8 6 5 8 6 5 8 3 8 7 5 5 7 7 7 7 3 7 5 6 4 7 6 8 4 6 3 4 5 6 9 7 5 6 4 6 7 6 3 6 8 6 7 3 8 9 3 6 7 9 3 9 7 6 8 8 5 5 7 6 8 4 4 6 5 6 6 6 8 6 7 5 6 6 5 7 6 9 7 8 7 6 8 5 7 8 3 4 6 7 6 6 6 6 8 7
LA: 144	L: 400	p: 0.1 	entropy: 6 5 7 6 8 11 5 7 5 9 4 9 7 3 3 9 9 5 6 6 5 7 9 4 4 6 8 7 5 8 4 5 8 4 7 5 6 6 7 5 7 4 3 5 4 7 6 7 8 7 3 6 7 5 6 7 4 6 9 7 5 5 9 6 9 5 6 6 8 6 7 5 3 5 7 7 6 5 7 9 7 6 7 7 5 6 6 5 7 6 7 7 6 6 5 7 5 6 4 6
L: 400	LA: 160	p: 0.1 	entropy: 5 7 7 6 7 9 12 6 8 6 6 6 8 6 5 4 7 6 6 7 8 6 5 7 6 5 6 7 6 8 4 7 5 4 4 4 5 7 4 6 7 7 8 6 10 6 5 7 8 6 5 7 6 3 5 8 7 6 8 6 5 7 7 3 7 5 7 7 5 8 8 7 5 8 8 7 7 8 5 5 3 9 5 5 6 7 5 9 5 4 5 6 6 9 6 10 5 6 8 6
L: 400	LA: 176	p: 0.1 	entropy: 6 9 8 7 6 7 4 6 8 7 6 5 5 9 6 7 8 5 7 5 7 4 6 8 4 6 4 3 6 5 8 8 4 5 5 6 3 5 4 6 8 5 6 7 7 4 4 8 4 7 3 7 7 3 9 4 6 6 8 7 7 7 6 4 8 7 5 8 7 5 3 5 5 4 6 10 9 4 4 6 5 5 5 5 5 7 5 6 8 7 5 6 9 6 4 4 7 5 8 7
L: 400	LA: 192	p: 0.1 	entropy: 5 7 7 5 6 7 5 5 7 4 7 4 3 5 8 7 8 7 5 2 6 10 4 8 5 5 7 12 6 7 9 8 10 5 6 4 8 6 6 5 7 7 5 9 6 8 9 6 7 4 3 5 5 6 7 6 6 7 6 7 4 7 5 5 8 6 6 4 8 4 10 6 7 4 5 10 7 6 7 5 5 8 6 6 5 5 5 3 9 7 3 5 8 7 6 5 7 5 5 6
L: 400	LA: 0	p: 0.138 	entropy: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LA: 16	L: 400	p: 0.138 	entropy: 1 4 2 3 3 3 2 3 4 3 4 4 2 2 4 3 4 4 4 5 3 4 3 3 3 5 3 1 5 4 5 5 3 6 4 3 1 3 3 2 3 2 4 3 4 5 6 5 4 3 3 5 4 3 7 3 3 6 5 3 4 6 5 6 5 6 5 2 5 7 5 3 1 5 3 3 4 2 1 7 2 3 2 2 5 4 4 4 3 5 3 6 1 4 5 4 4 4 4 4
L: 400	LA: 32	p: 0.138 	entropy: 5 2 4 6 1 5 2 2 5 6 4 4 4 4 5 3 6 4 4 3 3 4 5 2 5 5 5 4 4 5 4 3 3 3 2 1 4 4 7 5 6 3 2 3 5 4 5 3 3 2 2 5 5 3 3 4 2 4 2 4 4 3 4 5 4 3 4 4 1 7 5 5 1 5 4 5 4 6 2 4 1 5 4 4 4 3 8 6 6 4 4 3 4 2 3 7 4 6 3 4
L: 400	LA: 48	p: 0.138 	entropy: 5 2 3 4 3 2 4 5 4 3 5 1 3 3 3 6 3 5 5 3 7 3 3 4 3 6 4 4 2 5 2 0 4 4 5 4 2 4 6 3 4 4 4 6 4 4 4 3 4 3 4 4 3 4 3 1 5 4 3 5 3 4 4 4 3 4 3 4 1 6 4 5 4 5 5 4 6 4 4 5 3 3 3 7 5 5 2 4 4 4 2 4 3 6 6 5 2 5 4 4
LA: 64	L: 400	p: 0.138 	entropy: 3 4 5 6 2 4 1 6 2 4 4 3 4 2 4 5 7 4 3 5 4 4 3 4 3 6 4 2 4 5 5 3 4 2 4 5 4 4 3 3 4 5 3 3 1 5 7 5 5 4 4 3 6 4 3 5 5 5 4 3 4 6 3 4 5 1 3 3 5 1 3 4 2 2 2 5 0 2 3 4 2 4 5 5 3 6 2 2 4 5 3 4 4 5 5 4 2 5 3 3
L: 400	LA: 80	p: 0.138 	entropy: 5 6 5 4 6 4 7 4 2 3 2 3 5 3 8 6 2 6 5 5 2 4 4 4 2 7 4 2 3 3 3 4 2 2 3 4 2 2 4 4 4 4 3 3 4 1 6 3 3 2 5 3 4 6 5 2 2 1 7 4 4 4 3 5 2 3 2 5 3 3 6 5 5 3 5 2 3 3 3 2 5 6 5 6 4 5 5 3 4 4 2 6 4 3 7 3 4 3 4 4
LA: 96	L: 400	p: 0.138 	entropy: 5 2 3 4 3 5 3 1 3 3 4 4 4 3 1 3 4 4 4 2 5 1 8 4 7 5 4 2 5 4 2 6 4 5 4 3 2 7 4 6 6 3 1 2 5 4 6 4 4 5 3 4 6 6 4 3 3 4 4 2 2 1 4 5 3 6 3 3 6 2 4 5 3 4 6 1 3 3 4 5 4 3 2 4 4 3 5 3 6 5 5 3 4 3 3 3 2 5 3 5
L: 400	LA: 112	p: 0.138 	entropy: 3 2 7 6 5 5 5 5 5 3 3 3 3 6 4 4 5 4 3 5 6 3 4 3 4 4 5 6 2 2 4 3 1 2 4 2 4 2 2 5 2 4 2 2 2 2 4 2 3 5 5 2 5 4 4 1 3 5 5 6 2 5 5 4 4 6 5 6 5 4 3 3 3 3 4 6 4 6 8 2 3 4 6 6 3 2 3 6 6 2 5 5 2 4 6 7 4 3 3 3
LA: 128	L: 400	p: 0.138 	entropy: 1 2 3 3 6 4 4 5 5 3 1 4 2 4 5 2 6 5 4 3 3 4 3 4 3 5 4 5 4 3 4 2 4 4 2 3 3 8 4 3 3 2 2 4 5 4 4 4 5 4 6 4 6 5 5 3 6 4 2 3 3 3 2 4 6 4 4 4 4 3 3 6 3 3 5 3 3 4 1 5 4 3 4 4 2 5 6 5 4 4 2 3 2 4 5 2 6 3 4 3
LA: 144	L: 400	p: 0.138 	entropy: 4 6 2 3 4 1 6 3 4 4 3 6 5 2 3 5 3 5 2 5 4 3 3 2 2 4 5 3 6 3 3 3 3 4 2 5 4 2 3 3 4 4 4 6 3 5 4 5 2 1 5 5 4 2 4 5 2 4 5 1 2 4 3 4 2 2 3 3 4 3 5 5 5 5 3 4 5 5 4 4 5 3 4 1 2 3 2 4 3 4 6 4 4 4 2 3 3 3 3 2
L: 400	LA: 160	p: 0.138 	entropy: 5 4 7 6 5 4 4 4 3 3 5 5 3 2 3 3 5 5 2 1 5 3 4 5 3 3 6 3 3 4 3 4 3 6 4 6 2 5 5 3 3 3 2 3 4 1 2 3 5 5 3 3 2 4 3 4 6 2 5 2 5 5 5 4 5 1 5 5 4 4 5 4 3 3 1 5 4 3 3 4 5 3 3 3 5 5 3 3 4 4 3 2 3 3 4 3 5 3 3 5
LA: 176	L: 400	p: 0.138 	entropy: 4 5 2 3 4 5 4 2 4 3 4 5 5 2 6 3 3 3 4 4 4 3 5 2 3 5 4 6 6 4 5 5 4 4 3 1 2 6 5 6 2 5 5 5 3 3 2 4 4 2 3 3 5 3 6 4 5 1 4 9 2 4 3 2 3 3 3 2 6 2 3 5 4 5 3 4 3 5 4 3 7 3 7 4 3 1 4 6 5 6 3 5 5 0 2 1 4 6 4 2
L: 400	LA: 192	p: 0.138 	entropy: 5 4 1 4 6 3 4 5 3 1 4 5 3 6 0 4 5 3 3 5 2 2 4 4 4 5 3 3 3 4 1 4 3 2 6 7 4 5 4 4 5 3 3 5 5 4 4 1 2 2 4 3 5 2 7 1 5 3 2 5 5 5 5 4 7 3 5 2 4 3 2 5 4 4 3 3 3 5 3 5 1 4 4 2 5 5 5 5 4 4 4 3 4 4 5 3 3 5 4 5
L: 400	LA: 0	p: 0.16 	entropy: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
L: 400	LA: 16	p: 0.16 	entropy: 2 4 2 5 5 2 4 2 4 4 4 4 6 5 4 3 5 3 3 3 4 4 4 5 2 5 3 4 2 5 2 3 2 2 1 3 3 2 2 3 2 3 2 2 5 3 4 2 3 3 2 1 2 3 5 6 2 4 2 2 3 2 4 2 4 2 3 2 4 0 2 2 2 2 3 5 2 2 3 3 1 2 3 2 2 3 4 3 2 4 5 4 2 5 2 3 4 2 2 4
L: 400	LA: 32	p: 0.16 	entropy: 2 2 2 1 4 3 2 3 3 6 4 4 3 3 2 4 4 4 5 4 2 3 2 2 3 5 1 3 3 3 2 1 3 3 2 3 3 4 4 2 3 3 3 5 5 3 2 3 5 4 3 3 4 7 2 3 2 3 0 4 3 3 4 4 2 3 3 2 5 5 4 4 2 4 3 4 4 4 3 3 3 1 4 3 3 3 6 4 4 1 2 0 1 2 3 4 4 2 2 2
L: 400	LA: 48	p: 0.16 	entropy: 3 3 2 2 3 1 4 3 4 2 3 0 3 3 4 3 3 4 4 4 3 3 4 2 3 3 4 4 0 2 3 2 2 2 4 4 4 3 2 5 4 2 1 4 4 5 3 2 2 2 2 3 3 7 2 2 3 3 2 2 3 6 3 3 0 4 5 2 3 3 4 3 3 3 3 3 3 5 1 3 3 1 2 0 1 4 3 2 3 3 2 4 2 4 4 1 4 4 2 3
L: 400	LA: 64	p: 0.16 	entropy: 4 2 3 1 1 3 2 2 4 3 3 2 1 3 5 4 2 3 2 4 3 2 4 2 2 2 3 4 3 3 4 2 4 4 4 2 6 3 2 4 3 3 4 4 2 4 3 3 1 4 3 2 1 1 2 5 3 4 3 4 3 2 3 4 3 3 3 2 2 4 6 4 5 2 2 2 3 3 1 3 4 3 3 5 3 4 3 3 4 0 1 2 3 4 3 3 1 4 3 4
L: 400	LA: 80	p: 0.16 	entropy: 3 2 4 4 2 3 3 4 2 3 3 3 3 2 1 2 1 4 3 2 3 3 1 3 3 2 4 4 2 2 3 5 5 2 1 3 3 2 0 1 2 4 3 2 4 3 5 4 3 2 3 3 3 4 2 2 3 3 5 2 2 1 4 3 3 2 2 2 4 4 2 6 6 1 2 4 3 3 2 3 5 4 3 3 1 0 5 4 3 5 4 3 4 2 3 3 2 4 4 3
L: 400	LA: 96	p: 0.16 	entropy: 3 3 1 4 1 4 3 4 0 3 4 3 4 3 1 1 5 4 6 2 2 0 2 7 3 4 5 4 2 2 3 3 2 3 5 1 5 3 3 3 5 2 6 3 3 2 4 4 4 3 4 4 4 2 2 1 3 5 4 5 2 3 3 3 4 2 5 4 3 5 2 4 5 4 2 3 2 2 3 2 3 2 6 2 3 3 4 5 4 3 3 2 3 3 4 3 3 3 4 3
LA: 112	L: 400	p: 0.16 	entropy: 3 3 4 5 2 3 3 4 4 4 4 4 4 3 2 7 4 4 3 3 3 5 2 5 3 3 4 4 4 2 1 3 3 1 3 3 1 2 3 3 3 4 3 4 3 2 4 2 3 6 3 1 2 2 2 1 4 3 4 4 0 3 4 5 2 2 4 2 3 3 2 5 5 5 3 2 2 2 4 2 3 0 5 4 2 3 4 3 1 6 4 2 4 1 3 5 2 3 4 2
L: 400	LA: 128	p: 0.16 	entropy: 4 4 3 2 4 2 4 2 3 3 3 2 3 5 2 2 4 2 3 3 1 2 3 4 5 3 2 4 4 3 1 1 5 4 3 3 4 3 3 3 0 3 4 3 1 3 3 4 4 2 5 1 2 4 3 3 2 3 6 3 3 2 5 3 4 4 5 5 2 3 4 3 3 2 3 2 4 3 2 4 5 4 4 3 4 4 6 2 5 3 4 3 5 4 3 3 5 3 3 3
L: 400	LA: 144	p: 0.16 	entropy: 2 2 5 3 2 4 3 1 2 1 3 1 3 4 3 4 6 3 3 2 2 3 4 3 3 4 2 3 5 1 2 2 4 3 1 2 5 4 3 4 3 5 2 2 1 1 5 3 1 4 3 3 4 3 4 4 3 5 5 3 3 2 1 2 3 3 4 2 2 4 2 3 3 5 2 2 2 3 4 3 3 4 2 4 2 2 4 2 3 3 2 3 3 1 6 5 4 4 2 3
